date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:42	61654/61654	---M--	200	added ('OK')	image/png	etag:%22624433f2-f0d6%22	https://i999bet.net/wp-content/uploads/2022/03/Huong-dan-dang-nhap-thanh-vien-K188-don-gian-va-de-dang-768x547-1-300x214.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Huong-dan-dang-nhap-thanh-vien-K188-don-gian-va-de-dang-768x547-1-300x214.png	(from https://i999bet.net/k188/)
20:24:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:24:45%20GMT	http://i999bet.net/wp-content/uploads/2022/03/Huong-dan-cach-xoa-tai-khoan-k188-an-toan-768x461-1-300x180.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Huong-dan-cach-xoa-tai-khoan-k188-an-toan-768x461-1-300x180.jpg	(from https://i999bet.net/k188/)
20:24:44	29171/29171	---M--	200	added ('OK')	image/png	etag:%226244348a-71f3%22	https://i999bet.net/wp-content/uploads/2022/03/Dang-nhap-tai-khoan-K188-kha-don-gian-va-nhanh-chong-768x424-1-300x166.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Dang-nhap-tai-khoan-K188-kha-don-gian-va-nhanh-chong-768x424-1-300x166.png	(from https://i999bet.net/k188/)
20:24:44	16679/16679	---M--	200	added ('OK')	image/jpeg	etag:%226244378f-4127%22	https://i999bet.net/wp-content/uploads/2022/03/Huong-dan-cach-xoa-tai-khoan-k188-an-toan-768x461-1-300x180.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Huong-dan-cach-xoa-tai-khoan-k188-an-toan-768x461-1-300x180.jpg	(from https://i999bet.net/k188/)
20:24:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:24:46%20GMT	http://i999bet.net/wp-content/uploads/2022/03/game-bai-doi-thuong4-300x164.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/game-bai-doi-thuong4-300x164.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:45	17483/17483	---M--	200	added ('OK')	image/jpeg	etag:%226243c938-444b%22	https://i999bet.net/wp-content/uploads/2022/03/game-bai-doi-thuong4-300x164.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/game-bai-doi-thuong4-300x164.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:46	833/833	---MC-	200	added ('OK')	application/rss+xml	etag:%22c198cb3790307f3bdbb2f72ba86cfd79%22	https://i999bet.net/cach-xoa-tai-khoan-ku/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/cach-xoa-tai-khoan-ku/feed/index.html	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:57	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:24:58%20GMT	http://i999bet.net/cach-xoa-tai-khoan-ku	C:/Users/vivan/Desktop/projecttrue/i999bet.net/cach-xoa-tai-khoan-ku	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:57	26275/26275	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:24:58%20GMT	https://i999bet.net/wp-json/wp/v2/posts/629	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/629.json	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:58	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:24:59%20GMT	http://i999bet.net/wp-content/uploads/2022/03/khuyen-mai-cua-123b-300x162.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/khuyen-mai-cua-123b-300x162.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:59	114547/114547	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20May%202022%2023:33:42%20GMT	https://i999bet.net/cach-xoa-tai-khoan-ku	C:/Users/vivan/Desktop/projecttrue/i999bet.net/cach-xoa-tai-khoan-ku.html	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:01%20GMT	https://i999bet.net/?p=629	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexe703.html	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:24:59	19313/19313	---M--	200	added ('OK')	image/jpeg	etag:%226243c98e-4b71%22	https://i999bet.net/wp-content/uploads/2022/03/khuyen-mai-cua-123b-300x162.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/khuyen-mai-cua-123b-300x162.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:01%20GMT	http://i999bet.net/wp-content/uploads/2022/03/choi-baccarat-truc-tuyen-tai-kubet-1024x500-1-300x146.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/choi-baccarat-truc-tuyen-tai-kubet-1024x500-1-300x146.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:00	13164/13164	---M--	200	added ('OK')	image/jpeg	etag:%226243d705-336c%22	https://i999bet.net/wp-content/uploads/2022/03/choi-baccarat-truc-tuyen-tai-kubet-1024x500-1-300x146.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/choi-baccarat-truc-tuyen-tai-kubet-1024x500-1-300x146.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:02%20GMT	http://i999bet.net/wp-content/uploads/2022/03/xoa-tai-khoan-kubet-ku-casino-min-1-300x261.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/xoa-tai-khoan-kubet-ku-casino-min-1-300x261.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:01	20585/20585	---M--	200	added ('OK')	image/jpeg	etag:%226243d798-5069%22	https://i999bet.net/wp-content/uploads/2022/03/xoa-tai-khoan-kubet-ku-casino-min-1-300x261.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/xoa-tai-khoan-kubet-ku-casino-min-1-300x261.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:02%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-xoa-email-300x158.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-xoa-email-300x158.png	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:02	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:03%20GMT	http://i999bet.net/wp-content/uploads/2022/03/d18401b00e867ab5dbd897559d7cb9d1-300x176.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/d18401b00e867ab5dbd897559d7cb9d1-300x176.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:02	32986/32986	---M--	200	added ('OK')	image/png	etag:%226243d7e9-80da%22	https://i999bet.net/wp-content/uploads/2022/03/cach-xoa-email-300x158.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-xoa-email-300x158.png	(from https://i999bet.net/cach-xoa-tai-khoan-ku/)
20:25:03	83876/83876	---M--	200	added ('OK')	image/png	etag:%2262427055-147a4%22	https://i999bet.net/wp-content/uploads/2022/03/d18401b00e867ab5dbd897559d7cb9d1-300x176.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/d18401b00e867ab5dbd897559d7cb9d1-300x176.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:04	854/854	---MC-	200	added ('OK')	application/rss+xml	etag:%22ce952d6df3b056ff28b7aefb4625cd8b%22	https://i999bet.net/game-xoc-dia-doi-thuong-k188/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-xoc-dia-doi-thuong-k188/feed/index.html	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:16%20GMT	http://i999bet.net/game-xoc-dia-doi-thuong-k188	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-xoc-dia-doi-thuong-k188	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:14	30883/30883	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:25:16%20GMT	https://i999bet.net/wp-json/wp/v2/posts/615	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/615.json	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:17%20GMT	http://i999bet.net/wp-content/uploads/2022/03/204962.FZZZM5dc3c5cb5ff0e-300x145.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/204962.FZZZM5dc3c5cb5ff0e-300x145.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:16	121297/121297	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20May%202022%2023:46:12%20GMT	https://i999bet.net/game-xoc-dia-doi-thuong-k188	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-xoc-dia-doi-thuong-k188.html	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:17%20GMT	https://i999bet.net/?p=615	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index2f7a.html	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:16	14965/14965	---M--	200	added ('OK')	image/jpeg	etag:%22624270db-3a75%22	https://i999bet.net/wp-content/uploads/2022/03/204962.FZZZM5dc3c5cb5ff0e-300x145.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/204962.FZZZM5dc3c5cb5ff0e-300x145.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:18%20GMT	http://i999bet.net/wp-content/uploads/2022/03/blogtienao.zcc_.com_.vn-cach-choi-xoc-dia-luat-choi-xoc-dia-online-jta88-com-cach-choi-xoc-dia-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/blogtienao.zcc_.com_.vn-cach-choi-xoc-dia-luat-choi-xoc-dia-online-jta88-com-cach-choi-xoc-dia-1-300x169.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:17	12192/12192	---M--	200	added ('OK')	image/jpeg	etag:%2262427178-2fa0%22	https://i999bet.net/wp-content/uploads/2022/03/blogtienao.zcc_.com_.vn-cach-choi-xoc-dia-luat-choi-xoc-dia-online-jta88-com-cach-choi-xoc-dia-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/blogtienao.zcc_.com_.vn-cach-choi-xoc-dia-luat-choi-xoc-dia-online-jta88-com-cach-choi-xoc-dia-1-300x169.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:19%20GMT	http://i999bet.net/wp-content/uploads/2022/03/danh-cua-nao-lam-sao-300x182.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/danh-cua-nao-lam-sao-300x182.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:20%20GMT	http://i999bet.net/wp-content/uploads/2022/03/567268d3b6e9cbd6c551af8a4f265ad8-300x176.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/567268d3b6e9cbd6c551af8a4f265ad8-300x176.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:19	77037/77037	---M--	200	added ('OK')	image/png	etag:%22624271c7-12ced%22	https://i999bet.net/wp-content/uploads/2022/03/danh-cua-nao-lam-sao-300x182.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/danh-cua-nao-lam-sao-300x182.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:20%20GMT	http://i999bet.net/wp-content/uploads/2022/03/image-7-300x200.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/image-7-300x200.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:20	69279/69279	---M--	200	added ('OK')	image/png	etag:%22624274d1-10e9f%22	https://i999bet.net/wp-content/uploads/2022/03/567268d3b6e9cbd6c551af8a4f265ad8-300x176.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/567268d3b6e9cbd6c551af8a4f265ad8-300x176.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:22%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-choi-xoc-dia-luon-thang-300x158.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-xoc-dia-luon-thang-300x158.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:21	71781/71781	---M--	200	added ('OK')	image/png	etag:%226242752a-11865%22	https://i999bet.net/wp-content/uploads/2022/03/image-7-300x200.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/image-7-300x200.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:21	15384/15384	---M--	200	added ('OK')	image/jpeg	etag:%22624275a2-3c18%22	https://i999bet.net/wp-content/uploads/2022/03/cach-choi-xoc-dia-luon-thang-300x158.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-xoc-dia-luon-thang-300x158.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:23%20GMT	http://i999bet.net/wp-content/uploads/2022/03/Xoc-dia-la-gi-choi-xoc-dia-w88-11-300x134.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Xoc-dia-la-gi-choi-xoc-dia-w88-11-300x134.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:25%20GMT	http://i999bet.net/wp-content/uploads/2022/03/10-163-300x177.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/10-163-300x177.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:24	77744/77744	---M--	200	added ('OK')	image/png	etag:%22624276dd-12fb0%22	https://i999bet.net/wp-content/uploads/2022/03/Xoc-dia-la-gi-choi-xoc-dia-w88-11-300x134.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Xoc-dia-la-gi-choi-xoc-dia-w88-11-300x134.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:26%20GMT	http://i999bet.net/game-tai-xiu-i999-game-doi-tien-thuong-so-1-viet-nam/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-tai-xiu-i999-game-doi-tien-thuong-so-1-viet-nam/index.html	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:26%20GMT	http://i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328152810-300x179.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328152810-300x179.1a7.delayed	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:25	80680/80680	---M--	200	added ('OK')	image/png	etag:%226242773d-13b28%22	https://i999bet.net/wp-content/uploads/2022/03/10-163-300x177.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/10-163-300x177.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-k188/)
20:25:26	79554/79554	---M--	200	added ('OK')	image/png	etag:%22624163b2-136c2%22	https://i999bet.net/wp-content/uploads/2022/03/%E6%90%9C%E7%8B%97%E6%88%AA%E5%9B%BE20220328152810-300x179.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328152810-300x179.png	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:27	932/932	---MC-	200	added ('OK')	application/rss+xml	etag:%2265923fedec7c9a3ed065176285f9ef82%22	https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/feed/index.html	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:39%20GMT	http://i999bet.net/wp-content/uploads/2022/03/2-cach-choi-bai-baccarat-truc-tuyen-ty-le-thang-cao-nhat-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/2-cach-choi-bai-baccarat-truc-tuyen-ty-le-thang-cao-nhat-300x200.jpg	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:38	26685/26685	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:25:39%20GMT	https://i999bet.net/wp-json/wp/v2/posts/607	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/607.json	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:40%20GMT	http://i999bet.net/?p=607&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexdfe5.html	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:38	12990/12990	---M--	200	added ('OK')	image/jpeg	etag:%22624164e0-32be%22	https://i999bet.net/wp-content/uploads/2022/03/2-cach-choi-bai-baccarat-truc-tuyen-ty-le-thang-cao-nhat-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/2-cach-choi-bai-baccarat-truc-tuyen-ty-le-thang-cao-nhat-300x200.jpg	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:40%20GMT	http://i999bet.net/wp-content/uploads/2022/03/baccarat-su-bat-cong-trong-danh-bai-truc-tuyen-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/baccarat-su-bat-cong-trong-danh-bai-truc-tuyen-300x200.jpg	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:39	10374/10374	---M--	200	added ('OK')	image/jpeg	etag:%226241652b-2886%22	https://i999bet.net/wp-content/uploads/2022/03/baccarat-su-bat-cong-trong-danh-bai-truc-tuyen-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/baccarat-su-bat-cong-trong-danh-bai-truc-tuyen-300x200.jpg	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:41%20GMT	http://i999bet.net/wp-content/uploads/2022/03/dien-dang-casino-truc-tuyen-300x225.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/dien-dang-casino-truc-tuyen-300x225.png	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:40%20GMT	https://i999bet.net/?p=607	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index30e4.html	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:41%20GMT	http://i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328153744-300x167.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328153744-300x167.png	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:42%20GMT	http://i999bet.net/wp-content/uploads/2022/03/Cach-choi-Baccarat-300x151.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Cach-choi-Baccarat-300x151.jpg	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:41	152998/152998	---M--	200	added ('OK')	image/png	etag:%2262416581-255a6%22	https://i999bet.net/wp-content/uploads/2022/03/dien-dang-casino-truc-tuyen-300x225.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/dien-dang-casino-truc-tuyen-300x225.png	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:41	92899/92899	---M--	200	added ('OK')	image/png	etag:%22624165e7-16ae3%22	https://i999bet.net/wp-content/uploads/2022/03/%E6%90%9C%E7%8B%97%E6%88%AA%E5%9B%BE20220328153744-300x167.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/%e6%90%9c%e7%8b%97%e6%88%aa%e5%9b%be20220328153744-300x167.png	(from https://i999bet.net/game-baccarat-qh88-gioi-thieu-chi-tiet-ve-game-baccarat-hot-nhat-2022/)
20:25:41	15355/15355	---M--	200	added ('OK')	image/jpeg	etag:%22623eed6e-3bfb%22	https://i999bet.net/wp-content/uploads/2022/03/Cach-choi-Baccarat-300x151.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Cach-choi-Baccarat-300x151.jpg	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:43	928/928	---MC-	200	added ('OK')	application/rss+xml	etag:%2211cb8550668e4a4b74a08966a4c893bd%22	https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/feed/index.html	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:55%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-choi-baccarat-chia-bai-2-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-baccarat-chia-bai-2-300x169.jpg	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:53	25032/25032	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:25:54%20GMT	https://i999bet.net/wp-json/wp/v2/posts/599	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/599.json	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:55%20GMT	http://i999bet.net/?p=599&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index3bbc.html	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:54	17039/17039	---M--	200	added ('OK')	image/jpeg	etag:%22623fd40a-428f%22	https://i999bet.net/wp-content/uploads/2022/03/cach-choi-baccarat-chia-bai-2-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-baccarat-chia-bai-2-300x169.jpg	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:55	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:56%20GMT	http://i999bet.net/wp-content/uploads/2022/03/Bi-kip-choi-Baccarat-300x207.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Bi-kip-choi-Baccarat-300x207.jpg	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
20:25:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:25:56%20GMT	https://i999bet.net/?p=599	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexa9e1.html	(from https://i999bet.net/game-baccarat-red88-chia-se-nhung-meo-dinh-vao-tien-hieu-qua-nhat/)
